Product Type,Comment,Total Thickness (mm),Outer Lite (Name_Thickness mm),Outer Lite NFRC ID,Outer Lite Low-E,Middle Lite (Name_Thickness mm),Middle Lite NFRC ID,Middle Lite Low-E,Inner Lite (Name_Thickness mm),Inner Lite NFRC ID,Inner Lite Low-E,Gas Fill,U-value NFRC (W/m²K),U-value NFRC (BTU/hrftF),R-value NFRC,SHGC,Tvis (Visible Transmittance),Exterior Visible Reflectance,Exterior Reflected Color L*,Exterior Reflected Color a*,Exterior Reflected Color b*,Interior Reflected Color L*,Interior Reflected Color a*,Interior Reflected Color b*,T-UV,NFRC,CEN,g-factor,U-value CEN (W/m�K)
EnthermalPlus,SB60 Starphire 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.01mm / C366 6mm,25.46,Starphire®  6mm,5349,Solarban® 60 S2,Clear Float Glass,415,,6mm Clear,2157,LoE³ 366 S5,Air,0.3121,0.055,18.2,0.3401,0.5075,0.1366,43.69,-0.91,-2.03,42.66,-2.96,-1.69,0.0165,Yes,No,,
EnthermalPlus,SB60 Starphire 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.05mm / SB60 6mm,25.5,Starphire®  6mm,5349,Solarban® 60 S2,Clear Float Glass,415,,Clear  6mm,5284,Solarban® 60 S5,Air,0.3126,0.0551,18.16,0.3658,0.5708,0.1353,43.49,-2.49,-0.55,42.97,-3.27,-0.44,0.0651,Yes,No,,
EnthermalPlus,SB60 Starphire 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.05mm / SB70 6mm,25.5,Starphire®  6mm,5349,Solarban® 60 S2,Clear Float Glass,415,,Solarban® 70 glass  6mm,5439,Solarban® 70 S5,Air,0.3117,0.0549,18.21,0.3268,0.5225,0.1482,45.39,-2.3,-4.15,46.15,-4.92,-2.7,0.0236,Yes,No,,
EnthermalPlus,SB60 Starphire 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.71mm / LUMI 6mm,25.46,Starphire®  6mm,5349,Solarban® 60 S2,Clear Float Glass,415,,SGG ECLAZ II 6mm,20756,ECLAZ II S5,Air,0.3145,0.0554,18.06,0.3817,0.6545,0.1332,43.27,-1.09,-3.41,45.16,-3.07,-1.08,0.1309,Yes,No,,
EnthermalPlus,SB60 Starphire 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.71mm / SKN183 6mm,25.46,Starphire®  6mm,5349,Solarban® 60 S2,Clear Float Glass,415,,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S5,Air,0.3132,0.0552,18.13,0.3598,0.5922,0.1423,44.58,-2.92,-3.5,45.33,-3.2,-5.85,0.0907,Yes,No,,
EnthermalPlus,SB72 Starphire 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.01mm / C180 6mm,25.46,Starphire®  6mm,5435,Solarban® 72 S2,Clear Float Glass,415,,6mm Clear,2194,LoE 180 S5,Air,0.2583,0.0455,21.98,0.2466,0.5688,0.1694,48.25,-2.66,-5.29,51.18,-3.07,-6.5,0.0349,Yes,No,,
EnthermalPlus,SB72 Starphire 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.01mm / C270 6mm,25.46,Starphire®  6mm,5435,Solarban® 72 S2,Clear Float Glass,415,,6mm Clear,2029,LoE² 270 S5,Air,0.2572,0.0453,22.07,0.2487,0.5009,0.1624,47.31,-5.63,-2.3,46.12,-4.88,-3.19,0.018,Yes,No,,
EnthermalPlus,SB72 Starphire 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.01mm / C272 6mm,25.46,Starphire®  6mm,5435,Solarban® 72 S2,Clear Float Glass,415,,6 mm Clear,2014,LoE² 272 S5,Air,0.2575,0.0453,22.05,0.2519,0.5159,0.154,46.18,-3.05,-3.2,44.33,-2.68,-3.77,0.0226,Yes,No,,
EnthermalPlus,SB72 Starphire 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.01mm / C366 6mm,25.46,Starphire®  6mm,5435,Solarban® 72 S2,Clear Float Glass,415,,6mm Clear,2157,LoE³ 366 S5,Air,0.2567,0.0452,22.12,0.2463,0.4661,0.1563,46.48,-2.23,-3.78,44.04,-3.58,-4.03,0.0068,Yes,No,,
EnthermalPlus,SB72 Starphire 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.05mm / SB60 6mm,25.5,Starphire®  6mm,5435,Solarban® 72 S2,Clear Float Glass,415,,Clear  6mm,5284,Solarban® 60 S5,Air,0.2571,0.0453,22.09,0.2521,0.5237,0.1555,46.36,-3.19,-2.76,44.72,-3.26,-3.94,0.0255,Yes,No,,
EnthermalPlus,SB72 Starphire 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.05mm / SB70 6mm,25.5,Starphire®  6mm,5435,Solarban® 72 S2,Clear Float Glass,415,,Solarban® 70 glass  6mm,5439,Solarban® 70 S5,Air,0.2565,0.0452,22.14,0.2396,0.4802,0.166,47.79,-3.5,-5.16,47.44,-5.42,-4.83,0.0106,Yes,No,,
EnthermalPlus,SB72 Starphire 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.71mm / LUMI 6mm,25.46,Starphire®  6mm,5435,Solarban® 72 S2,Clear Float Glass,415,,SGG ECLAZ II 6mm,20756,ECLAZ II S5,Air,0.2583,0.0455,21.98,0.2536,0.6002,0.1537,46.19,-2.12,-4.82,47.31,-2.67,-5.46,0.0519,Yes,No,,
EnthermalPlus,SB72 Starphire 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.71mm / SKN183 6mm,25.46,Starphire®  6mm,5435,Solarban® 72 S2,Clear Float Glass,415,,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S5,Air,0.2575,0.0453,22.05,0.2487,0.5437,0.1614,47.2,-3.59,-4.77,47.06,-3.28,-8.89,0.0369,Yes,No,,
EnthermalPlus,LUMI 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.45mm / C180 6mm,25.4,SGG ECLAZ II 6mm,20756,ECLAZ II S2,SGG PLANICLEAR 6mm,21013,,6mm Clear,2194,LoE 180 S5,Air,0.352,0.062,16.13,0.5668,0.7084,0.1642,47.73,-1.68,-5.97,48.93,-1.7,-6.14,0.1723,Yes,Yes,0.568934,0.368189
EnthermalPlus,LUMI 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.45mm / C270 6mm,25.4,SGG ECLAZ II 6mm,20756,ECLAZ II S2,SGG PLANICLEAR 6mm,21013,,6mm Clear,2029,LoE² 270 S5,Air,0.3503,0.0617,16.21,0.4635,0.6235,0.1536,46.26,-6.59,-0.51,44.1,-3.37,-2.81,0.0859,Yes,Yes,0.465265,0.366330
EnthermalPlus,LUMI 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.45mm / C272 6mm,25.4,SGG ECLAZ II 6mm,20756,ECLAZ II S2,SGG PLANICLEAR 6mm,21013,,6 mm Clear,2014,LoE² 272 S5,Air,0.3506,0.0618,16.19,0.4876,0.6427,0.1406,44.43,-2.45,-1.92,42.04,-1.13,-3.21,0.1027,Yes,Yes,0.489355,0.366737
EnthermalPlus,LUMI 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.45mm / C366 6mm,25.4,SGG ECLAZ II 6mm,20756,ECLAZ II S2,SGG PLANICLEAR 6mm,21013,,6mm Clear,2157,LoE³ 366 S5,Air,0.3494,0.0615,16.25,0.4159,0.5799,0.1445,44.96,-0.63,-3.09,42.18,-1.61,-4.01,0.0316,Yes,Yes,0.417473,0.365419
EnthermalPlus,LUMI 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.49mm / SB60 6mm,25.44,SGG ECLAZ II 6mm,20756,ECLAZ II S2,SGG PLANICLEAR 6mm,21013,,Clear  6mm,5284,Solarban® 60 S5,Air,0.35,0.0616,16.22,0.4803,0.6524,0.1427,44.7,-2.79,-1.19,42.38,-1.57,-3.48,0.1256,Yes,Yes,0.482210,0.366117
EnthermalPlus,LUMI 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.49mm / SB70 6mm,25.44,SGG ECLAZ II 6mm,20756,ECLAZ II S2,SGG PLANICLEAR 6mm,21013,,Solarban® 70 glass  6mm,5439,Solarban® 70 S5,Air,0.349,0.0615,16.27,0.3945,0.5969,0.1597,47.09,-2.18,-5.79,45.7,-3.67,-4.82,0.046,Yes,Yes,0.396673,0.365092
EnthermalPlus,LUMI 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.15mm / LUMI 6mm,25.4,SGG ECLAZ II 6mm,20756,ECLAZ II S2,SGG PLANICLEAR 6mm,21013,,SGG ECLAZ II 6mm,20756,ECLAZ II S5,Air,0.3522,0.062,16.12,0.5686,0.7483,0.14,44.43,-1.03,-4.82,44.45,-0.99,-4.82,0.2654,Yes,Yes,0.571341,0.368363
EnthermalPlus,LUMI 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.15mm / SKN183 6mm,25.4,SGG ECLAZ II 6mm,20756,ECLAZ II S2,SGG PLANICLEAR 6mm,21013,,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S5,Air,0.3508,0.0618,16.19,0.4698,0.6768,0.1518,46.07,-3.25,-4.97,44.75,-1.5,-8.71,0.1811,Yes,Yes,0.471555,0.366874
EnthermalPlus,ZEN 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.45mm / C180 6mm,25.4,SGG ECLAZ ONE II 6mm,20764,ECLAZ ONE II S2,SGG PLANICLEAR 6mm,21013,,6mm Clear,2194,LoE 180 S5,Air,0.2799,0.0493,20.29,0.4746,0.6719,0.2199,54.31,-1.62,-8.04,52.51,-2.02,-7.59,0.1603,Yes,Yes,0.476496,0.287921
EnthermalPlus,ZEN 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.45mm / C270 6mm,25.4,SGG ECLAZ ONE II 6mm,20764,ECLAZ ONE II S2,SGG PLANICLEAR 6mm,21013,,6mm Clear,2029,LoE² 270 S5,Air,0.2788,0.0491,20.37,0.4183,0.5911,0.2103,53.23,-5.07,-4.54,47.34,-3.76,-4.32,0.081,Yes,Yes,0.419463,0.286794
EnthermalPlus,ZEN 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.45mm / C272 6mm,25.4,SGG ECLAZ ONE II 6mm,20764,ECLAZ ONE II S2,SGG PLANICLEAR 6mm,21013,,6 mm Clear,2014,LoE² 272 S5,Air,0.279,0.0491,20.35,0.435,0.6088,0.1987,51.93,-2.1,-5.66,45.68,-1.54,-4.89,0.0962,Yes,Yes,0.436215,0.287041
EnthermalPlus,ZEN 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.45mm / C366 6mm,25.4,SGG ECLAZ ONE II 6mm,20764,ECLAZ ONE II S2,SGG PLANICLEAR 6mm,21013,,6mm Clear,2157,LoE³ 366 S5,Air,0.2783,0.049,20.41,0.3822,0.5495,0.2022,52.3,-0.87,-6.36,45.18,-2.45,-5.22,0.0294,Yes,Yes,0.383138,0.286240
EnthermalPlus,ZEN 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.49mm / SB60 6mm,25.44,SGG ECLAZ ONE II 6mm,20764,ECLAZ ONE II S2,SGG PLANICLEAR 6mm,21013,,Clear  6mm,5284,Solarban® 60 S5,Air,0.2786,0.0491,20.38,0.4308,0.6181,0.2006,52.12,-2.33,-5.15,46.09,-2.11,-5.13,0.1176,Yes,Yes,0.432084,0.286665
EnthermalPlus,ZEN 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.49mm / SB70 6mm,25.44,SGG ECLAZ ONE II 6mm,20764,ECLAZ ONE II S2,SGG PLANICLEAR 6mm,21013,,Solarban® 70 glass  6mm,5439,Solarban® 70 S5,Air,0.278,0.049,20.42,0.3637,0.5662,0.2158,53.83,-2.05,-8.01,48.53,-4.24,-5.67,0.0421,Yes,Yes,0.365068,0.286042
EnthermalPlus,ZEN 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.15mm / LUMI 6mm,25.4,SGG ECLAZ ONE II 6mm,20764,ECLAZ ONE II S2,SGG PLANICLEAR 6mm,21013,,SGG ECLAZ II 6mm,20756,ECLAZ II S5,Air,0.28,0.0493,20.28,0.4803,0.7088,0.1982,51.92,-1.1,-7.54,48.97,-1.4,-6.85,0.2463,Yes,Yes,0.482554,0.288025
EnthermalPlus,ZEN 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.15mm / SKN183 6mm,25.4,SGG ECLAZ ONE II 6mm,20764,ECLAZ ONE II S2,SGG PLANICLEAR 6mm,21013,,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S5,Air,0.2791,0.0492,20.34,0.4222,0.6416,0.2088,53.09,-2.72,-7.5,48.46,-1.99,-9.88,0.1677,Yes,Yes,0.423482,0.287121
EnthermalPlus,SKN183 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.45mm / C180 6mm,25.4,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S2,SGG PLANICLEAR 6mm,21013,,6mm Clear,2194,LoE 180 S5,Air,0.2639,0.0465,21.52,0.3245,0.6411,0.1619,47.45,-2.13,-9.23,50.21,-3.45,-6.18,0.1191,Yes,Yes,0.330010,0.270076
EnthermalPlus,SKN183 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.45mm / C270 6mm,25.4,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S2,SGG PLANICLEAR 6mm,21013,,6mm Clear,2029,LoE² 270 S5,Air,0.2629,0.0463,21.6,0.317,0.5644,0.1531,46.22,-6.14,-5.34,45.27,-4.99,-2.87,0.0603,Yes,Yes,0.321817,0.269087
EnthermalPlus,SKN183 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.45mm / C272 6mm,25.4,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S2,SGG PLANICLEAR 6mm,21013,,6 mm Clear,2014,LoE² 272 S5,Air,0.2631,0.0463,21.58,0.3236,0.5815,0.1425,44.73,-2.75,-6.57,43.36,-2.94,-3.33,0.0731,Yes,Yes,0.328510,0.269304
EnthermalPlus,SKN183 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.45mm / C366 6mm,25.4,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S2,SGG PLANICLEAR 6mm,21013,,6mm Clear,2157,LoE³ 366 S5,Air,0.2624,0.0462,21.64,0.303,0.525,0.1456,45.14,-1.46,-7.36,43.28,-3.26,-3.92,0.0222,Yes,Yes,0.307630,0.268601
EnthermalPlus,SKN183 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.49mm / SB60 6mm,25.44,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S2,SGG PLANICLEAR 6mm,21013,,Clear  6mm,5284,Solarban® 60 S5,Air,0.2627,0.0463,21.61,0.3235,0.5903,0.1443,44.95,-2.97,-6.0,43.73,-3.45,-3.56,0.0873,Yes,Yes,0.328461,0.268974
EnthermalPlus,SKN183 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.49mm / SB70 6mm,25.44,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S2,SGG PLANICLEAR 6mm,21013,,Solarban® 70 glass  6mm,5439,Solarban® 70 S5,Air,0.2622,0.0462,21.66,0.2902,0.5407,0.1579,46.87,-2.9,-9.14,46.73,-5.17,-4.69,0.0328,Yes,Yes,0.295168,0.268427
EnthermalPlus,SKN183 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.15mm / LUMI 6mm,25.4,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S2,SGG PLANICLEAR 6mm,21013,,SGG ECLAZ II 6mm,20756,ECLAZ II S5,Air,0.264,0.0465,21.51,0.3331,0.6768,0.1421,44.74,-1.53,-8.7,46.08,-3.21,-4.97,0.1811,Yes,Yes,0.338737,0.270166
EnthermalPlus,SKN183 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.15mm / SKN183 6mm,25.4,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S2,SGG PLANICLEAR 6mm,21013,,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S5,Air,0.2632,0.0464,21.57,0.3178,0.6127,0.1518,46.07,-3.39,-8.62,46.09,-3.36,-8.62,0.1252,Yes,Yes,0.322862,0.269374
EnthermalPlus,XTREME 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.45mm / C180 6mm,25.4,SGG COOL-LITE XTREME 61-29 II 6mm,20980,COOL-LITE XTREME 61-29 II S2,SGG PLANICLEAR 6mm,21013,,6mm Clear,2194,LoE 180 S5,Air,0.2716,0.0478,20.91,0.2205,0.5252,0.1382,44.2,-2.85,-7.9,51.93,-6.0,-3.49,0.0986,Yes,Yes,0.229503,0.278710
EnthermalPlus,XTREME 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.45mm / C270 6mm,25.4,SGG COOL-LITE XTREME 61-29 II 6mm,20980,COOL-LITE XTREME 61-29 II S2,SGG PLANICLEAR 6mm,21013,,6mm Clear,2029,LoE² 270 S5,Air,0.2706,0.0477,20.99,0.2245,0.4627,0.1323,43.26,-6.06,-4.52,46.79,-7.61,-0.55,0.0509,Yes,Yes,0.232890,0.277655
EnthermalPlus,XTREME 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.45mm / C272 6mm,25.4,SGG COOL-LITE XTREME 61-29 II 6mm,20980,COOL-LITE XTREME 61-29 II S2,SGG PLANICLEAR 6mm,21013,,6 mm Clear,2014,LoE² 272 S5,Air,0.2708,0.0477,20.97,0.2268,0.4762,0.125,42.13,-3.4,-5.37,45.08,-5.75,-0.6,0.0618,Yes,Yes,0.235271,0.277886
